preço (R$),endereço,área (m2),quartos,vagas,bairro
410000.0,avenida ibiuna,65.0,2,2,vila matilde
230000.0,avenida dos minuanos,55.0,2,1,vila matilde
373000.0,rua antonieta de morais,67.0,3,1,vila matilde
,rua edgar de sousa,,3,2,vila matilde
299000.0,avenida ibiuna,54.0,2,1,vila matilde
477000.0,rua dona escolastica m. da fonseca,84.0,3,1,vila matilde
,rua antonio de souza campos,,3,3,vila matilde
320000.0,rua coronel pedro dias de campos,60.0,2,1,vila matilde
378760.04,rua astorga,52.0,2,1,vila matilde
210000.0,praca sao domingos do prata,34.0,1,0,vila matilde
320000.0,avenida pasteur,49.0,2,1,vila matilde
287000.0,rua eugenia de carvalho,82.0,3,1,vila matilde
280000.0,rua alto garcas,53.0,2,1,vila matilde
299000.0,avenida napoleao,60.0,2,1,vila matilde
270000.0,rua caico,44.0,2,1,vila matilde
780000.0,rua edgar de sousa,130.0,3,3,vila matilde
180900.0,avenida doutor bernardino brito fonseca de carvalho,32.0,1,0,vila matilde
340000.0,rua antonieta de morais,68.0,3,1,vila matilde
680000.0,rua almeida brandao,120.0,2,2,vila matilde
389993.6,rua antonieta de morais,67.0,3,1,vila matilde
349800.0,rua hercilia,60.0,2,1,vila matilde
230000.0,avenida doutor bernardino brito fonseca de carvalho,47.0,2,0,vila matilde
350000.0,rua lagoa formosa,40.0,2,0,vila matilde
477000.0,rua jose manoel da fonseca junior,100.0,3,1,vila matilde
700000.0,rua dona escolastica m. da fonseca,,3,4,vila matilde
430000.0,rua julio colaco,69.0,3,1,vila matilde
198000.0,rua ataulfo de paiva,45.0,2,0,vila matilde
350000.0,avenida ibiuna,50.0,2,1,vila matilde
360000.0,rua astorga,56.0,2,1,vila matilde
380000.0,rua hercilia,55.0,2,1,vila matilde
360000.0,rua antonieta de morais,74.0,3,1,vila matilde
345000.0,rua felix de otero,63.0,3,1,vila matilde
220000.0,avenida doutor bernardino brito fonseca de carvalho,43.0,2,0,vila matilde
199000.0,avenida doutor bernardino brito fonseca de carvalho,37.0,2,0,vila matilde
360000.0,avenida ajarani,66.0,3,1,vila matilde
190000.0,rua ataulfo de paiva,45.0,2,0,vila matilde
280000.0,rua bela brisa,49.0,2,1,vila matilde
560000.0,rua teodoro mascarenhas,138.0,4,2,vila matilde
330000.0,avenida boschetti,56.0,2,1,vila medeiros
730000.0,avenida julio buono,96.0,3,2,vila medeiros
520000.0,avenida julio buono,81.0,2,2,vila medeiros
350000.0,avenida boschetti,68.0,2,1,vila medeiros
300000.0,avenida mendes da rocha,50.0,2,1,vila medeiros
460000.0,avenida gustavo adolfo,67.0,3,1,vila medeiros
285000.0,rua major dantas cortez,48.0,2,1,vila medeiros
511839.76,avenida julio buono,62.0,2,1,vila medeiros
730000.0,avenida julio buono,97.0,3,2,vila medeiros
,avenida julio buono,,3,2,vila medeiros
405000.0,avenida gustavo adolfo,54.0,2,1,vila medeiros
580000.0,avenida julio buono,63.0,2,2,vila medeiros
,rua augusta,76.0,3,1,vila medeiros
360000.0,rua geolandia,57.0,2,1,vila medeiros
267831.38,rua antonio borges,47.0,2,1,vila medeiros
390000.0,rua jose de almeida,78.0,3,2,vila medeiros
480000.0,avenida gustavo adolfo,67.0,3,1,vila medeiros
538540.0,avenida julio buono,63.0,2,2,vila medeiros
450000.0,rua itamonte,102.0,3,1,vila medeiros
480000.0,rua toledo malta,100.0,2,2,vila medeiros
545000.0,avenida julio buono,63.0,2,2,vila medeiros
270000.0,rua antonio borges,48.0,2,1,vila medeiros
288000.0,rua itamonte,48.0,2,1,vila medeiros
390000.0,avenida gustavo adolfo,52.0,2,1,vila medeiros
380000.0,avenida ede,76.0,3,1,vila medeiros
610000.0,rua tapirai,95.0,2,1,vila medeiros
289274.13,avenida julio buono,53.0,2,1,vila medeiros
398754.13,avenida julio buono,56.0,2,1,vila medeiros
425532.0,rua geolandia,67.0,2,1,vila medeiros
550000.0,rua tapirai,71.0,3,1,vila medeiros
407306.74,avenida nossa senhora do loreto,63.0,2,1,vila medeiros
345900.0,rua itamonte,58.0,2,1,vila medeiros
350000.0,rua marabu,45.0,2,1,vila medeiros
450000.0,rua jose de almeida,82.0,3,2,vila medeiros
490000.0,rua itamonte,100.0,2,1,vila medeiros
300000.0,avenida mendes da rocha,47.0,2,1,vila medeiros
300000.0,rua major dantas cortez,50.0,2,1,vila medeiros
260000.0,rua antonio borges,48.0,2,1,vila medeiros
380000.0,avenida mendes da rocha,50.0,2,1,vila medeiros
300000.0,avenida mendes da rocha,45.0,2,1,vila medeiros
457344.37,avenida julio buono,71.0,2,1,vila medeiros
400000.0,rua major dantas cortez,91.0,3,1,vila medeiros
556332.97,rua tapirai,72.0,3,1,vila medeiros
612948.06,rua tapirai,71.0,3,1,vila medeiros
270000.0,rua aguas formosas,58.0,2,1,vila medeiros
210000.0,avenida joao simao de castro,50.0,2,1,vila medeiros
260000.0,rua inacio firmo,50.0,2,1,vila medeiros
320000.0,avenida julio buono,43.0,2,1,vila medeiros
220000.0,avenida joao simao de castro,58.0,2,1,vila medeiros
470000.0,avenida julio buono,63.0,2,1,vila medeiros
330000.0,rua major dantas cortez,48.0,2,1,vila medeiros
300000.0,rua major dantas cortez,47.0,2,1,vila medeiros
402800.0,avenida ede,76.0,2,1,vila medeiros
450000.0,avenida nossa senhora do loreto,63.0,2,1,vila medeiros
300000.0,rua major dantas cortez,46.0,2,1,vila medeiros
750000.0,avenida julio buono,,3,2,vila medeiros
290000.0,rua itamonte,48.0,2,1,vila medeiros
230000.0,rua da cavalgada,52.0,3,1,vila medeiros
425000.0,avenida nossa senhora do loreto,63.0,2,1,vila medeiros
4039137.0,rua marcos lopes,180.0,3,3,vila nova conceicao
750000.0,rua jaques felix,42.0,1,1,vila nova conceicao
2190000.0,rua baltazar da veiga,128.0,3,1,vila nova conceicao
640000.0,rua joao lourenco,66.0,1,0,vila nova conceicao
560000.0,rua monte aprazivel,38.0,1,1,vila nova conceicao
710000.0,rua baltazar da veiga,43.0,1,1,vila nova conceicao
2850000.0,rua jaques felix,156.0,3,2,vila nova conceicao
3410000.0,rua jaques felix,201.0,3,2,vila nova conceicao
5080000.0,rua professor filadelfo azevedo,261.0,4,3,vila nova conceicao
3600000.0,rua diogo jacome,134.0,2,2,vila nova conceicao
3260000.0,rua jaques felix,202.0,4,2,vila nova conceicao
3750000.0,rua joao lourenco,212.0,3,2,vila nova conceicao
882000.0,rua jaques felix,42.0,1,1,vila nova conceicao
601000.0,rua baltazar da veiga,36.0,1,1,vila nova conceicao
640000.0,rua afonso braz,47.0,1,1,vila nova conceicao
1900000.0,rua gararu,112.0,2,2,vila nova conceicao
1350000.0,rua marcos lopes,71.0,1,1,vila nova conceicao
1150000.0,rua diogo jacome,47.0,1,1,vila nova conceicao
675000.0,rua afonso braz,42.0,1,1,vila nova conceicao
1940000.0,rua bueno brandao,102.0,3,2,vila nova conceicao
3950000.0,rua marcos lopes,150.0,2,2,vila nova conceicao
4285000.0,rua marcos lopes,200.0,3,2,vila nova conceicao
2500000.0,rua domingos leme,159.0,4,3,vila nova conceicao
1484000.0,rua bueno brandao,95.0,3,1,vila nova conceicao
580000.0,rua monte aprazivel,32.0,1,1,vila nova conceicao
510000.0,rua baltazar da veiga,40.0,1,1,vila nova conceicao
3200000.0,avenida helio pellegrino,140.0,3,3,vila nova conceicao
1200000.0,rua jaques felix,42.0,1,0,vila nova conceicao
735000.0,rua jaques felix,34.0,1,0,vila nova conceicao
450000.0,rua monte aprazivel,36.0,1,1,vila nova conceicao
,rua afonso braz,280.0,4,4,vila nova conceicao
1220000.0,rua gararu,92.0,1,1,vila nova conceicao
4800000.0,rua bras cardoso,198.0,4,5,vila nova conceicao
600000.0,rua monte aprazivel,37.0,1,1,vila nova conceicao
1800000.0,rua diogo jacome,76.0,1,2,vila nova conceicao
,rua inajaroba,,4,5,vila nova conceicao
1000000.0,rua monte aprazivel,60.0,1,1,vila nova conceicao
860000.0,rua baltazar da veiga,65.0,1,1,vila nova conceicao
2891584.05,rua jaques felix,202.0,4,2,vila nova conceicao
2544000.0,rua professor filadelfo azevedo,151.0,4,2,vila nova conceicao
650000.0,rua monte aprazivel,38.0,1,1,vila nova conceicao
1000000.0,rua joao lourenco,120.0,3,1,vila nova conceicao
540000.0,rua monte aprazivel,37.0,1,1,vila nova conceicao
2000000.0,rua gararu,130.0,2,1,vila nova conceicao
,rua lourenco de almeida,220.0,3,3,vila nova conceicao
1220000.0,rua gararu,89.0,1,1,vila nova conceicao
450000.0,rua monte aprazivel,35.0,1,1,vila nova conceicao
2998000.0,rua bueno brandao,163.0,4,3,vila nova conceicao
1380000.0,rua afonso braz,107.0,3,1,vila nova conceicao
1250000.0,rua diogo jacome,47.0,1,1,vila nova conceicao
,rua lourenco de almeida,,3,4,vila nova conceicao
2500000.0,rua professor filadelfo azevedo,150.0,4,2,vila nova conceicao
930000.0,rua afonso braz,85.0,2,0,vila nova conceicao
3800000.0,rua baltazar da veiga,173.0,3,3,vila nova conceicao
750000.0,avenida santo amaro,86.0,2,0,vila nova conceicao
1270000.0,rua jaques felix,83.0,1,1,vila nova conceicao
398000.0,avenida santo amaro,51.0,1,0,vila nova conceicao
507007.0,avenida santo amaro,50.0,1,1,vila nova conceicao
650000.0,rua coronel artur de paula ferreira,36.0,1,1,vila nova conceicao
600000.0,rua afonso braz,42.0,1,1,vila nova conceicao
671000.0,rua monte aprazivel,37.0,1,1,vila nova conceicao
2800000.0,rua baltazar da veiga,169.0,4,3,vila nova conceicao
2800000.0,rua jerusalem,145.0,4,3,vila nova conceicao
700000.0,rua monte aprazivel,38.0,1,1,vila nova conceicao
460000.0,rua gararu,47.0,1,1,vila nova conceicao
950000.0,rua jaques felix,41.0,1,0,vila nova conceicao
2900000.0,rua jaques felix,201.0,4,2,vila nova conceicao
5000000.0,rua baltazar da veiga,,4,3,vila nova conceicao
1305000.0,rua professor filadelfo azevedo,69.0,2,1,vila nova conceicao
612000.0,rua coronel artur de paula ferreira,36.0,1,1,vila nova conceicao
2400000.0,rua jaques felix,201.0,3,2,vila nova conceicao
1900000.0,rua afonso braz,127.0,3,2,vila nova conceicao
2300000.0,avenida helio pellegrino,126.0,3,3,vila nova conceicao
460000.0,rua gararu,45.0,1,1,vila nova conceicao
380000.0,avenida santo amaro,50.0,1,0,vila nova conceicao
495000.0,rua afonso braz,41.0,0,1,vila nova conceicao
5500000.0,rua domingos leme,233.0,3,4,vila nova conceicao
499706.0,rua baltazar da veiga,35.0,1,1,vila nova conceicao
750000.0,rua doutor guilherme bannitz,40.0,1,1,vila olimpia
632000.0,rua cabo verde,69.0,2,1,vila olimpia
730000.0,rua doutor guilherme bannitz,39.0,1,1,vila olimpia
710000.0,avenida doutor cardoso de melo,59.0,1,1,vila olimpia
620000.0,avenida santo amaro,80.0,2,1,vila olimpia
775000.0,rua alvorada,63.0,2,1,vila olimpia
600000.0,rua baluarte,40.0,1,1,vila olimpia
804000.0,rua quata,55.0,2,1,vila olimpia
1220000.0,rua quata,111.0,3,1,vila olimpia
898000.0,rua casa do ator,57.0,2,1,vila olimpia
1880000.0,rua alvorada,112.0,2,2,vila olimpia
1045000.0,rua santa justina,96.0,2,1,vila olimpia
1130000.0,rua professor atilio innocenti,101.0,3,2,vila olimpia
1100000.0,rua clodomiro amazonas,72.0,2,2,vila olimpia
1300000.0,rua doutor fadlo haidar,100.0,3,1,vila olimpia
690000.0,rua gomes de carvalho,65.0,2,1,vila olimpia
675000.0,avenida doutor cardoso de melo,44.0,1,1,vila olimpia
677000.0,rua doutor sodre,72.0,2,1,vila olimpia
650000.0,rua casa do ator,34.0,1,1,vila olimpia
815000.0,rua casa do ator,73.0,3,2,vila olimpia
791000.0,rua professor vahia de abreu,70.0,2,1,vila olimpia
965000.0,avenida doutor cardoso de melo,104.0,3,1,vila olimpia
1585000.0,rua nova cidade,90.0,1,2,vila olimpia
760000.0,rua alvorada,57.0,1,1,vila olimpia
850000.0,rua visconde da luz,68.0,2,1,vila olimpia
960000.0,rua alvorada,104.0,2,1,vila olimpia
2050000.0,rua alvorada,112.0,3,2,vila olimpia
,rua silva correia,,3,3,vila olimpia
1470000.0,rua doutor renato paes de barros,105.0,3,1,vila olimpia
1690000.0,rua alvorada,150.0,3,3,vila olimpia
1520000.0,rua fidencio ramos,121.0,2,1,vila olimpia
1100000.0,rua doutor ivo define frasca,70.0,1,1,vila olimpia
715000.0,rua quata,52.0,1,2,vila olimpia
1730000.0,rua fidencio ramos,124.0,3,2,vila olimpia
844000.0,rua gomes de carvalho,64.0,2,1,vila olimpia
784000.0,avenida doutor cardoso de melo,58.0,2,1,vila olimpia
1195000.0,rua doutor eduardo de souza aranha,91.0,2,1,vila olimpia
730000.0,rua quata,53.0,1,1,vila olimpia
,rua doutor renato paes de barros,,3,3,vila olimpia
2100000.0,rua do rocio,111.0,3,2,vila olimpia
1160000.0,rua baluarte,93.0,3,1,vila olimpia
1270000.0,rua alvorada,103.0,2,1,vila olimpia
1200000.0,avenida doutor cardoso de melo,67.0,1,1,vila olimpia
1100000.0,rua helion povoa,94.0,3,2,vila olimpia
1130000.0,rua alvorada,103.0,3,1,vila olimpia
1390000.0,rua santa justina,96.0,2,1,vila olimpia
800000.0,rua das fiandeiras,64.0,2,1,vila olimpia
860000.0,rua doutor andrade pertence,92.0,3,2,vila olimpia
798000.0,rua gomes de carvalho,76.0,3,1,vila olimpia
1470000.0,rua helena,139.0,2,1,vila olimpia
1100000.0,avenida doutor cardoso de melo,92.0,3,2,vila olimpia
580000.0,rua gomes de carvalho,39.0,1,1,vila olimpia
1100000.0,rua doutor sodre,71.0,2,1,vila olimpia
600000.0,rua alvorada,48.0,1,1,vila olimpia
540000.0,rua gomes de carvalho,37.0,1,1,vila olimpia
744000.0,rua comendador miguel calfat,58.0,2,1,vila olimpia
1930000.0,rua do rocio,111.0,2,2,vila olimpia
2135000.0,rua joao cachoeira,109.0,2,2,vila olimpia
950000.0,avenida presidente juscelino kubitschek,55.0,1,1,vila olimpia
1800000.0,avenida presidente juscelino kubitschek,83.0,2,2,vila olimpia
990000.0,rua ministro jesuino cardoso,45.0,1,1,vila olimpia
850000.0,rua silva correia,65.0,2,1,vila olimpia
900000.0,rua fidencio ramos,50.0,1,1,vila olimpia
1250000.0,rua ministro jesuino cardoso,45.0,1,1,vila olimpia
1850000.0,avenida doutor cardoso de melo,105.0,2,2,vila olimpia
,avenida presidente juscelino kubitschek,89.0,1,2,vila olimpia
1500000.0,rua doutor fadlo haidar,87.0,2,2,vila olimpia
2000000.0,rua doutor guilherme bannitz,40.0,1,1,vila olimpia
,rua joao cachoeira,109.0,2,2,vila olimpia
875000.0,rua casa do ator,80.0,3,2,vila olimpia
,avenida presidente juscelino kubitschek,120.0,2,2,vila olimpia
1500000.0,avenida presidente juscelino kubitschek,54.0,1,1,vila olimpia
890000.0,rua julio diniz,65.0,2,1,vila olimpia
1230000.0,rua helena,92.0,3,1,vila olimpia
1250000.0,rua doutor fadlo haidar,100.0,3,1,vila olimpia
,rua doutor renato paes de barros,,2,3,vila olimpia
2120000.0,rua helena,97.0,2,2,vila olimpia
,rua casa do ator,,3,3,vila olimpia
670000.0,rua comendador miguel calfat,45.0,1,1,vila olimpia
960000.0,rua doutor guilherme bannitz,52.0,1,1,vila olimpia
1550000.0,rua elvira ferraz,62.0,1,2,vila olimpia
800000.0,rua casa do ator,40.0,1,1,vila olimpia
,avenida doutor cardoso de melo,,3,3,vila olimpia
900000.0,rua do rocio,70.0,2,1,vila olimpia
,avenida doutor cardoso de melo,,3,4,vila olimpia
,rua joao cachoeira,134.0,3,3,vila olimpia
650000.0,rua professor vahia de abreu,84.0,2,1,vila olimpia
640000.0,rua casa do ator,26.0,1,1,vila olimpia
660000.0,rua das fiandeiras,45.0,1,1,vila olimpia
720000.0,rua alvorada,60.0,2,1,vila olimpia
1560000.0,rua quata,95.0,1,2,vila olimpia
342000.0,rua funchal,35.0,1,1,vila olimpia
2200000.0,rua casa do ator,,4,3,vila olimpia
1538000.0,rua helena,94.0,3,2,vila olimpia
1200000.0,rua quata,62.0,1,1,vila olimpia
2120000.0,rua joao cachoeira,130.0,2,2,vila olimpia
945000.0,rua gomes de carvalho,70.0,2,1,vila olimpia
639000.0,rua alvorada,49.0,1,1,vila olimpia
995000.0,rua do rocio,78.0,3,1,vila olimpia
1050000.0,rua doutor guilherme bannitz,101.0,3,1,vila olimpia
800000.0,avenida doutor cardoso de melo,35.0,1,1,vila olimpia
,rua silva correia,,4,3,vila olimpia
560000.0,rua gomes de carvalho,28.0,1,1,vila olimpia
608000.0,rua gomes de carvalho,65.0,2,1,vila olimpia
1230000.0,rua helena,64.0,2,2,vila olimpia
2200000.0,rua doutor fadlo haidar,130.0,2,2,vila olimpia
1200000.0,rua sao tome,62.0,2,1,vila olimpia
530000.0,rua quata,28.0,1,1,vila olimpia
855000.0,rua fidencio ramos,51.0,1,1,vila olimpia
639000.0,rua gomes de carvalho,28.0,1,1,vila olimpia
485000.0,avenida doutor cardoso de melo,35.0,1,1,vila olimpia
1450000.0,avenida doutor cardoso de melo,74.0,1,1,vila olimpia
600000.0,rua comendador miguel calfat,40.0,1,1,vila olimpia
,rua silva correia,,3,3,vila olimpia
800000.0,rua gomes de carvalho,43.0,1,1,vila olimpia
495000.0,rua quata,24.0,1,1,vila olimpia
1665000.0,avenida doutor cardoso de melo,134.0,4,2,vila olimpia
735000.0,rua doutor ivo define frasca,44.0,1,1,vila olimpia
945000.0,rua fidencio ramos,78.0,2,2,vila olimpia
2160000.0,rua do rocio,111.0,3,2,vila olimpia
1800000.0,rua alvorada,149.0,4,3,vila olimpia
650000.0,rua sao tome,42.0,1,1,vila olimpia
1150000.0,avenida doutor cardoso de melo,113.0,3,2,vila olimpia
684000.0,rua alvorada,77.0,2,1,vila olimpia
770000.0,rua sao tome,42.0,1,1,vila olimpia
620000.0,rua santa justina,45.0,1,1,vila olimpia
910000.0,rua doutor eduardo de souza aranha,45.0,1,1,vila olimpia
870000.0,rua casa do ator,53.0,1,1,vila olimpia
1100000.0,avenida doutor cardoso de melo,96.0,3,1,vila olimpia
650000.0,rua das fiandeiras,41.0,1,1,vila olimpia
750000.0,rua gomes de carvalho,51.0,1,1,vila olimpia
800000.0,rua alvorada,110.0,3,1,vila olimpia
1330000.0,rua ministro jesuino cardoso,45.0,1,1,vila olimpia
640000.0,rua comendador miguel calfat,45.0,1,1,vila olimpia
610000.0,rua casa do ator,39.0,1,1,vila olimpia
930000.0,rua silva correia,86.0,3,2,vila olimpia
480000.0,rua das fiandeiras,44.0,1,1,vila olimpia
939000.0,rua doutor fadlo haidar,84.0,2,1,vila olimpia
900000.0,rua elvira ferraz,43.0,1,1,vila olimpia
1050000.0,rua santa justina,92.0,3,1,vila olimpia
1590000.0,rua silva correia,82.0,1,1,vila olimpia
1350000.0,rua gomes de carvalho,101.0,2,1,vila olimpia
1100000.0,rua visconde da luz,90.0,1,1,vila olimpia
1150000.0,rua quata,115.0,4,1,vila olimpia
1200000.0,avenida doutor cardoso de melo,65.0,1,1,vila olimpia
1390000.0,rua helion povoa,98.0,3,2,vila olimpia
2200000.0,avenida doutor cardoso de melo,135.0,1,2,vila olimpia
1065000.0,avenida doutor cardoso de melo,92.0,2,2,vila olimpia
600000.0,rua santa justina,42.0,1,1,vila olimpia
689000.0,rua professor vahia de abreu,84.0,2,1,vila olimpia
1060000.0,rua clodomiro amazonas,71.0,2,2,vila olimpia
795000.0,rua alvorada,103.0,3,1,vila olimpia
1730000.0,rua santa justina,130.0,1,2,vila olimpia
336736.04,rua gomes de carvalho,34.0,1,1,vila olimpia
918000.0,rua elvira ferraz,36.0,1,1,vila olimpia
750000.0,rua baluarte,80.0,2,2,vila olimpia
1400000.0,rua silva correia,77.0,1,1,vila olimpia
800000.0,rua doutor guilherme bannitz,40.0,1,1,vila olimpia
850000.0,rua alvorada,77.0,2,1,vila olimpia
1320000.0,rua alvorada,116.0,3,2,vila olimpia
1300000.0,rua doutor eduardo de souza aranha,95.0,3,1,vila olimpia
770000.0,rua quata,56.0,1,2,vila olimpia
660000.0,rua gomes de carvalho,70.0,2,1,vila olimpia
852000.0,rua das fiandeiras,67.0,2,1,vila olimpia
,rua aleixo garcia,147.0,2,3,vila olimpia
970000.0,avenida doutor cardoso de melo,70.0,3,2,vila olimpia
640000.0,rua alvorada,55.0,2,1,vila olimpia
690000.0,rua casa do ator,76.0,2,1,vila olimpia
1800000.0,rua comendador miguel calfat,151.0,3,2,vila olimpia
798000.0,rua gomes de carvalho,53.0,2,1,vila olimpia
1300000.0,rua doutor ivo define frasca,69.0,2,1,vila olimpia
1450000.0,rua fidencio ramos,120.0,2,2,vila olimpia
710000.0,rua casa do ator,74.0,2,1,vila olimpia
880000.0,rua casa do ator,79.0,3,2,vila olimpia
810000.0,rua doutor eduardo de souza aranha,76.0,2,1,vila olimpia
835000.0,rua santa justina,77.0,2,1,vila olimpia
870000.0,rua gomes de carvalho,98.0,1,1,vila olimpia
880000.0,rua doutor eduardo de souza aranha,108.0,4,1,vila olimpia
700000.0,avenida santo amaro,90.0,2,1,vila olimpia
495000.0,rua alvorada,63.0,2,1,vila olimpia
540000.0,rua das fiandeiras,40.0,1,0,vila olimpia
2000000.0,rua doutor eduardo de souza aranha,71.0,1,1,vila olimpia
1100000.0,rua funchal,78.0,1,1,vila olimpia
750000.0,rua casa do ator,68.0,2,1,vila olimpia
1950000.0,rua comendador miguel calfat,150.0,3,2,vila olimpia
680000.0,rua baluarte,80.0,3,1,vila olimpia
550000.0,rua alvorada,51.0,2,1,vila olimpia
1500000.0,rua doutor andrade pertence,,3,2,vila olimpia
890000.0,rua do rocio,77.0,3,1,vila olimpia
915000.0,rua silva correia,63.0,2,1,vila olimpia
841000.0,rua alvorada,65.0,2,1,vila olimpia
1100000.0,rua doutor ivo define frasca,66.0,2,1,vila olimpia
750000.0,rua professor vahia de abreu,86.0,2,1,vila olimpia
850000.0,rua doutor ivo define frasca,65.0,2,1,vila olimpia
657000.0,rua casa do ator,66.0,2,0,vila olimpia
670000.0,rua alvorada,67.0,2,1,vila olimpia
837000.0,rua helena,70.0,3,1,vila olimpia
1800000.0,rua professor vahia de abreu,156.0,2,2,vila olimpia
890000.0,rua gomes de carvalho,70.0,2,1,vila olimpia
1790000.0,rua casa do ator,94.0,2,2,vila olimpia
852000.0,rua do rocio,85.0,3,1,vila olimpia
463670.56,rua funchal,38.0,1,1,vila olimpia
1000000.0,rua helion povoa,70.0,2,1,vila olimpia
650000.0,avenida doutor cardoso de melo,68.0,2,0,vila olimpia
880000.0,rua doutor eduardo de souza aranha,90.0,3,1,vila olimpia
920000.0,rua alvorada,110.0,3,1,vila olimpia
,rua alvorada,155.0,3,4,vila olimpia
1800000.0,rua doutor alceu de campos rodrigues,151.0,1,1,vila olimpia
1007000.0,avenida santo amaro,91.0,3,1,vila olimpia
970000.0,rua clodomiro amazonas,94.0,3,1,vila olimpia
570000.0,avenida santo amaro,93.0,2,0,vila olimpia
650000.0,rua casa do ator,57.0,2,1,vila olimpia
979000.0,rua doutor eduardo de souza aranha,91.0,2,1,vila olimpia
650000.0,rua doutor fadlo haidar,38.0,1,1,vila olimpia
750000.0,rua visconde da luz,52.0,1,1,vila olimpia
711000.0,rua doutor eduardo de souza aranha,77.0,2,1,vila olimpia
954000.0,rua clodomiro amazonas,94.0,3,1,vila olimpia
1700000.0,rua professor vahia de abreu,94.0,1,3,vila olimpia
730000.0,rua santa justina,60.0,1,1,vila olimpia
1200000.0,rua doutor eduardo de souza aranha,75.0,2,1,vila olimpia
900000.0,rua quata,57.0,1,1,vila olimpia
850000.0,avenida doutor cardoso de melo,98.0,4,1,vila olimpia
809100.0,rua silva correia,65.0,2,1,vila olimpia
1187447.0,rua doutor eduardo de souza aranha,96.0,1,1,vila olimpia
700072.1,avenida santo amaro,91.0,2,0,vila olimpia
710000.0,rua coronel joaquim ferreira lobo,30.0,1,1,vila olimpia
950000.0,rua doutor eduardo de souza aranha,91.0,3,1,vila olimpia
1200000.0,rua fidencio ramos,88.0,2,2,vila olimpia
700000.0,rua comendador miguel calfat,45.0,1,1,vila olimpia
490000.0,rua gomes de carvalho,27.0,1,1,vila olimpia
650000.0,rua professor vahia de abreu,71.0,1,1,vila olimpia
900000.0,rua das fiandeiras,80.0,2,1,vila olimpia
1170000.0,rua clodomiro amazonas,71.0,1,2,vila olimpia
690000.0,rua doutor joao climaco pereira,37.0,1,1,vila olimpia
1215000.0,rua cabo verde,111.0,3,2,vila olimpia
670000.0,avenida doutor cardoso de melo,66.0,2,1,vila olimpia
350000.0,rua santa justina,30.0,1,1,vila olimpia
850000.0,rua doutor fadlo haidar,85.0,3,1,vila olimpia
1400000.0,avenida doutor cardoso de melo,74.0,1,1,vila olimpia
2200000.0,rua visconde da luz,,3,2,vila olimpia
720000.0,avenida santo amaro,127.0,3,1,vila olimpia
700000.0,rua gomes de carvalho,62.0,2,2,vila olimpia
820000.0,rua clodomiro amazonas,88.0,2,1,vila olimpia
650000.0,rua professor vahia de abreu,62.0,1,1,vila olimpia
750000.0,rua casa do ator,76.0,2,1,vila olimpia
850000.0,rua ponta delgada,69.0,1,1,vila olimpia
920000.0,rua helena,72.0,3,1,vila olimpia
910000.0,rua silva correia,70.0,2,1,vila olimpia
1550000.0,rua comendador miguel calfat,151.0,3,2,vila olimpia
810000.0,rua doutor eduardo de souza aranha,90.0,2,1,vila olimpia
600000.0,rua gomes de carvalho,67.0,2,1,vila olimpia
850000.0,rua do rocio,68.0,2,1,vila olimpia
600000.0,rua alvorada,55.0,2,1,vila olimpia
590000.0,rua casa do ator,54.0,2,2,vila olimpia
850000.0,rua doutor eduardo de souza aranha,43.0,1,1,vila olimpia
770000.0,rua casa do ator,69.0,2,1,vila olimpia
1330000.0,avenida doutor cardoso de melo,90.0,3,1,vila olimpia
590000.0,rua gomes de carvalho,28.0,1,1,vila olimpia
650000.0,rua doutor fadlo haidar,41.0,1,1,vila olimpia
600000.0,avenida doutor cardoso de melo,36.0,1,1,vila olimpia
1300000.0,rua baluarte,145.0,2,1,vila olimpia
970000.0,rua do rocio,76.0,3,1,vila olimpia
700000.0,rua baluarte,72.0,2,1,vila olimpia
550000.0,rua alvorada,27.0,0,1,vila olimpia
1175000.0,rua doutor eduardo de souza aranha,78.0,2,1,vila olimpia
548000.0,rua quata,24.0,0,1,vila olimpia
900000.0,rua baluarte,73.0,2,1,vila olimpia
620000.0,rua gomes de carvalho,60.0,2,1,vila olimpia
1090000.0,rua santa justina,96.0,2,1,vila olimpia
650955.2,rua gomes de carvalho,56.0,2,1,vila olimpia
,rua silva correia,,4,3,vila olimpia
865000.0,rua helena,60.0,2,1,vila olimpia
650000.0,rua comendador miguel calfat,70.0,2,1,vila olimpia
750000.0,rua doutor eduardo de souza aranha,80.0,2,1,vila olimpia
1290000.0,rua doutor eduardo de souza aranha,100.0,2,1,vila olimpia
410000.0,rua fidencio ramos,31.0,1,1,vila olimpia
980000.0,rua doutor eduardo de souza aranha,90.0,2,1,vila olimpia
990000.0,rua alvorada,100.0,3,1,vila olimpia
700000.0,rua casa do ator,51.0,1,2,vila olimpia
1450000.0,rua pequetita,52.0,1,1,vila olimpia
555000.0,rua das fiandeiras,51.0,2,0,vila olimpia
680000.0,rua alvorada,55.0,2,2,vila olimpia
477000.0,rua doutor eduardo de souza aranha,45.0,2,0,vila olimpia
650000.0,rua gomes de carvalho,62.0,1,0,vila olimpia
600000.0,rua baluarte,80.0,3,2,vila olimpia
639000.0,rua alvorada,70.0,2,1,vila olimpia
1180000.0,rua alvorada,113.0,3,2,vila olimpia
895000.0,rua joao cachoeira,70.0,2,1,vila olimpia
